=== Debug Logger Session Started at 2026-09-22T12:27:52.730 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-22T12:27:52.627] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-22T12:27:52.862 ===
=== Debug Logger Session Started at 2026-09-22T12:27:52.866 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-22T12:27:52.862] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_dual.bin | Size: 84546 bytes | Modified: 2026-09-22T18:27:51.838Z
[2026-09-22T12:27:52.865] [SYSTEM] Download Session Started
[2026-09-22T12:27:54.530] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-22T12:27:54.531] [SYSTEM] [DOWNLOAD SUCCESS] test_bench_dual.bin successfully downloaded to RAM
[2026-09-22T12:27:54.535] Cog0  INIT $0000_0FA8 $0004_5B18 jump
[2026-09-22T12:27:54.547] Cog1  INIT $0000_0FA8 $0004_1A9C jump
[2026-09-22T12:27:54.547] Cog0  BM-WDSTART,seq,1,started,TRUE,cog,1
[2026-09-22T12:27:54.549] Cog0  BM-BANNER,seq,2,src_rev,25,fmt,13,part,A,cfg_id,BENCH,frame,MOTOR,clkfreq,270_000_000,left_base,32,right_base,16,voltage_enum,6,det_mode,30,motor_type,0,quiet,TRUE,mdbg,3,sdbg,3
[2026-09-22T12:27:54.550] Cog0  BM-BUILD,seq,3,sf,1,inst_hz,500,inst_ticks,540_000,ring,4_096,slongs,11,waitms_max,7_953,wd_stall_ms,4_000,abs_abort_mV,1_500,ladder_max,165_000_000,rwire_mohm,20,pack_mV,18_500,fault_cool_ms,5_000,servo_engage,57
[2026-09-22T12:27:54.551] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R14-DUAL-NOSTALL-A,task,3508
[2026-09-22T12:27:54.551] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R14-DUAL-DBGMASK-A,task,3508
[2026-09-22T12:27:54.552] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R14-DUAL-INSTLIVE-A,task,3508
[2026-09-22T12:27:54.553] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R14-DUAL-IDLEFLT-A,task,3508
[2026-09-22T12:27:54.553] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R14-DUAL-REVB-A,task,3508
[2026-09-22T12:27:54.554] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R14-DUAL-INTEG-A,task,3508
[2026-09-22T12:27:54.555] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R14-DUAL-TRACES-A,task,3508
[2026-09-22T12:27:54.556] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R18-DUAL-OFFSETS-A,task,3508
[2026-09-22T12:27:54.556] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R18-DUAL-INSTWIDE-A,task,3508
[2026-09-22T12:27:54.557] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R18-DUAL-PHSEP-A,task,3508
[2026-09-22T12:27:54.558] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R16-DUAL-LAGBND-A,task,3508
[2026-09-22T12:27:54.558] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R16-DUAL-NOFOLD-A,task,3508
