=== Debug Logger Session Started at 2026-09-22T15:21:23.687 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-22T15:21:23.585] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-22T15:21:23.820 ===
=== Debug Logger Session Started at 2026-09-22T15:21:23.825 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-22T15:21:23.821] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_dual.bin | Size: 87794 bytes | Modified: 2026-09-22T21:21:22.782Z
[2026-09-22T15:21:23.824] [SYSTEM] Download Session Started
[2026-09-22T15:21:25.505] [SYSTEM] [DOWNLOAD SUCCESS] test_bench_dual.bin successfully downloaded to RAM
[2026-09-22T15:21:25.516] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-22T15:21:25.527] Cog0  INIT $0000_0FA8 $0004_6E00 jump
[2026-09-22T15:21:25.527] Cog1  INIT $0000_0FA8 $0004_28AC jump
[2026-09-22T15:21:25.528] Cog0  BM-WDSTART,seq,1,started,TRUE,cog,1
[2026-09-22T15:21:25.530] Cog0  BM-BANNER,seq,2,src_rev,28,fmt,16,part,LEAD,cfg_id,BENCH,frame,MOTOR,clkfreq,270_000_000,left_base,32,right_base,16,voltage_enum,6,det_mode,30,motor_type,0,quiet,TRUE,mdbg,3,sdbg,3
[2026-09-22T15:21:25.532] Cog0  BM-BUILD,seq,3,sf,1,inst_hz,500,inst_ticks,540_000,ring,4_096,slongs,11,waitms_max,7_953,wd_stall_ms,4_000,abs_abort_mV,1_500,ladder_max,165_000_000,rwire_mohm,20,pack_mV,18_500,fault_cool_ms,5_000,drv_rev,3
[2026-09-22T15:21:25.532] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R18-DUAL-NOSTALL-L,task,3508
[2026-09-22T15:21:25.533] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R18-DUAL-DBGMASK-L,task,3508
[2026-09-22T15:21:25.534] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R18-DUAL-LEAD-BRKT,task,3508
[2026-09-22T15:21:25.535] Cog0  SIGNOFF-DECL,sf,1,bin,DUAL,cell,R18-DUAL-LEAD-KNOWN,task,3508
[2026-09-22T15:21:25.536] Cog0  BM-PLAN,seq,4,seg,PREFLT,order,1,attended,FALSE,part,LEAD,finds,NONE,est_s,5,est_kb,2
[2026-09-22T15:21:25.536] Cog0  BM-PLAN,seq,5,seg,LEAD,order,2,attended,FALSE,part,LEAD,finds,?,est_s,0,est_kb,0
[2026-09-22T15:21:25.539] Cog0  * PANIC PROCEDURE IS PHYSICAL BATTERY DISCONNECT ONLY -- no operator control can stop a runaway (finding S-4: the e-stop now latches, task 3556)
[2026-09-22T15:21:25.555] Cog2  INIT $0000_0FA8 $0003_FF8C jump
[2026-09-22T15:21:25.556] Cog0  BM-INST,seq,6,event,START,cog,2,state,IDLE,ack_ms,5,samples,0,late,0,skipped,0,max_late_us,0,clamps,0,why,NONE
[2026-09-22T15:21:25.566] Cog0  BM-SEG,seq,7,seg,PREFLT,event,BEGIN,attended,FALSE,items,0,faults,0,unrecov,0,ms,0,why,NONE
[2026-09-22T15:21:25.566] Cog3  INIT $0001_0E5E $0004_44C7 load
[2026-09-22T15:21:25.582] Cog4  INIT $0000_0FA8 $0004_3F97 jump
[2026-09-22T15:21:27.677] Cog0  BM-START,seq,8,seg,PREFLT,motor,LEFT,life,1,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,14,off_pos,338,missed,0,illegal,0,zero_x10,82,ph_x10,1_680,why,NONE
[2026-09-22T15:21:28.590] Cog0  BM-PREFLT,seq,9,motor,LEFT,incre,18_375_000,ticks,19,hw_ticks,19,moved,TRUE,why,NONE
[2026-09-22T15:21:28.593] Cog3  INIT $0001_0E5E $0004_4DCF load
[2026-09-22T15:21:28.608] Cog4  INIT $0000_0FA8 $0004_489F jump
[2026-09-22T15:21:30.703] Cog0  BM-START,seq,10,seg,PREFLT,motor,RIGHT,life,2,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,14,off_pos,338,missed,0,illegal,0,zero_x10,3,ph_x10,1_597,why,NONE
[2026-09-22T15:21:31.611] Cog0  BM-PREFLT,seq,11,motor,RIGHT,incre,18_375_000,ticks,19,hw_ticks,19,moved,TRUE,why,NONE
[2026-09-22T15:21:31.612] Cog0  BM-SEG,seq,12,seg,PREFLT,event,END,attended,FALSE,items,2,faults,0,unrecov,0,ms,6_056,why,NONE
[2026-09-22T15:21:31.623] Cog0  BM-SEG,seq,13,seg,LEAD,event,BEGIN,attended,FALSE,items,0,faults,0,unrecov,0,ms,0,why,NONE
[2026-09-22T15:21:31.623] Cog3  INIT $0001_0E5E $0004_44C7 load
[2026-09-22T15:21:31.623] Cog4  INIT $0000_0FA8 $0004_3F97 jump
[2026-09-22T15:21:33.735] Cog0  BM-START,seq,14,seg,LEAD,motor,LEFT,life,3,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,14,off_pos,338,missed,0,illegal,0,zero_x10,83,ph_x10,1_674,why,NONE
[2026-09-22T15:21:35.984] Cog0  BM-RUNG,seq,15,seg,LEAD,life,3,rid,1,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,14,off_pos,338,steady_ms,650,win_ms,1_001,ticks,-49,rate_x10,-489,pred_x10,-491,why,NONE
[2026-09-22T15:21:35.986] Cog0  BM-RUNG2,seq,16,rid,1,motor,LEFT,incre,-18_375_000,zero_x10,83,i_x10,143,inet_x10,60,i_min,11,i_max,20,ph_x10,23_707,phu_x10,7_747,phv_x10,8_135,phw_x10,7_824,duty,3_349,duty_pk,3_701,duty_max,24_264,err,-48,err_pk,78,n,502,why,NONE
[2026-09-22T15:21:35.988] Cog0  BM-RUNGTR,seq,17,rid,1,motor,LEFT,incre,-18_375_000,from_incre,0,from_rest,TRUE,tr_ms,1_155,tr_err_pk,81,tr_i_pk,26,tr_i_over,6,tr_over,3,tr_n,579,why,NONE
[2026-09-22T15:21:35.989] Cog0  BM-RUNGHL,seq,18,rid,1,motor,LEFT,incre,-18_375_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T15:21:36.006] Cog0  BM-RUNG3,seq,19,rid,1,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-49,hw_skip,0,amps_x10k,436,rs_impl,327,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T15:21:37.620] Cog0  BM-RUNG,seq,20,seg,LEAD,life,3,rid,2,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,9,off_pos,343,steady_ms,26,win_ms,1_003,ticks,-49,rate_x10,-488,pred_x10,-491,why,NONE
[2026-09-22T15:21:37.622] Cog0  BM-RUNG2,seq,21,rid,2,motor,LEFT,incre,-18_375_000,zero_x10,83,i_x10,148,inet_x10,65,i_min,11,i_max,21,ph_x10,23_718,phu_x10,7_766,phv_x10,8_092,phw_x10,7_859,duty,3_355,duty_pk,3_824,duty_max,24_264,err,-48,err_pk,85,n,503,why,NONE
[2026-09-22T15:21:37.624] Cog0  BM-RUNGTR,seq,22,rid,2,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,531,tr_err_pk,80,tr_i_pk,20,tr_i_over,-1,tr_over,-5,tr_n,267,why,NONE
[2026-09-22T15:21:37.625] Cog0  BM-RUNGHL,seq,23,rid,2,motor,LEFT,incre,-18_375_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T15:21:37.642] Cog0  BM-RUNG3,seq,24,rid,2,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-49,hw_skip,0,amps_x10k,447,rs_impl,331,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T15:21:39.256] Cog0  BM-RUNG,seq,25,seg,LEAD,life,3,rid,3,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,4,off_pos,348,steady_ms,26,win_ms,1_003,ticks,-50,rate_x10,-498,pred_x10,-491,why,NONE
[2026-09-22T15:21:39.258] Cog0  BM-RUNG2,seq,26,rid,3,motor,LEFT,incre,-18_375_000,zero_x10,83,i_x10,170,inet_x10,87,i_min,10,i_max,29,ph_x10,23_731,phu_x10,7_769,phv_x10,8_144,phw_x10,7_817,duty,3_416,duty_pk,4_232,duty_max,24_264,err,-48,err_pk,92,n,503,why,NONE
[2026-09-22T15:21:39.260] Cog0  BM-RUNGTR,seq,27,rid,3,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,531,tr_err_pk,87,tr_i_pk,23,tr_i_over,-6,tr_over,-5,tr_n,267,why,NONE
[2026-09-22T15:21:39.262] Cog0  BM-RUNGHL,seq,28,rid,3,motor,LEFT,incre,-18_375_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T15:21:39.278] Cog0  BM-RUNG3,seq,29,rid,3,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-50,hw_skip,0,amps_x10k,606,rs_impl,280,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T15:21:40.893] Cog0  BM-RUNG,seq,30,seg,LEAD,life,3,rid,4,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,359,off_pos,353,steady_ms,27,win_ms,1_003,ticks,-46,rate_x10,-458,pred_x10,-491,why,NONE
[2026-09-22T15:21:40.894] Cog0  BM-RUNG2,seq,31,rid,4,motor,LEFT,incre,-18_375_000,zero_x10,83,i_x10,269,inet_x10,186,i_min,9,i_max,60,ph_x10,23_714,phu_x10,7_754,phv_x10,8_087,phw_x10,7_872,duty,3_458,duty_pk,4_750,duty_max,24_264,err,-45,err_pk,100,n,503,why,NONE
[2026-09-22T15:21:40.896] Cog0  BM-RUNGTR,seq,32,rid,4,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,529,tr_err_pk,100,tr_i_pk,73,tr_i_over,13,tr_over,0,tr_n,266,why,NONE
[2026-09-22T15:21:40.898] Cog0  BM-RUNGHL,seq,33,rid,4,motor,LEFT,incre,-18_375_000,tr_lag,9,tr_cap,0,win_lag,19,win_cap,0,drv_incr,-16_532_846,why,NONE
[2026-09-22T15:21:40.915] Cog0  BM-RUNG3,seq,34,rid,4,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-46,hw_skip,0,amps_x10k,1_277,rs_impl,210,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T15:21:42.831] Cog0  BM-RUNG,seq,35,seg,LEAD,life,3,rid,5,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,19,off_pos,333,steady_ms,323,win_ms,1_003,ticks,-50,rate_x10,-498,pred_x10,-491,why,NONE
[2026-09-22T15:21:42.833] Cog0  BM-RUNG2,seq,36,rid,5,motor,LEFT,incre,-18_375_000,zero_x10,83,i_x10,141,inet_x10,58,i_min,11,i_max,19,ph_x10,23_732,phu_x10,7_769,phv_x10,8_145,phw_x10,7_817,duty,3_324,duty_pk,3_427,duty_max,24_264,err,-48,err_pk,71,n,503,why,NONE
[2026-09-22T15:21:42.834] Cog0  BM-RUNGTR,seq,37,rid,5,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,827,tr_err_pk,79,tr_i_pk,66,tr_i_over,47,tr_over,8,tr_n,415,why,NONE
[2026-09-22T15:21:42.836] Cog0  BM-RUNGHL,seq,38,rid,5,motor,LEFT,incre,-18_375_000,tr_lag,1,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T15:21:42.852] Cog0  BM-RUNG3,seq,39,rid,5,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-50,hw_skip,0,amps_x10k,398,rs_impl,354,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T15:21:44.467] Cog0  BM-RUNG,seq,40,seg,LEAD,life,3,rid,6,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,24,off_pos,328,steady_ms,27,win_ms,1_003,ticks,-49,rate_x10,-488,pred_x10,-491,why,NONE
[2026-09-22T15:21:44.470] Cog0  BM-RUNG2,seq,41,rid,6,motor,LEFT,incre,-18_375_000,zero_x10,83,i_x10,164,inet_x10,81,i_min,13,i_max,21,ph_x10,23_714,phu_x10,7_743,phv_x10,8_111,phw_x10,7_859,duty,3_397,duty_pk,3_473,duty_max,24_264,err,-47,err_pk,70,n,503,why,NONE
[2026-09-22T15:21:44.472] Cog0  BM-RUNGTR,seq,42,rid,6,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,531,tr_err_pk,69,tr_i_pk,21,tr_i_over,0,tr_over,-1,tr_n,267,why,NONE
